distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
27.04044438,0.194031569,6.239133939,1,0,0,1,1
3.622622939,1.78133778,9.703374928,1,1,0,1,1
833.743256,2.168015384,1.798801332,1,0,0,1,1
39.47572986,0.06982874,9.130681597,1,0,0,1,1
9.715175589,54.13907371,1.127568102,1,0,0,1,1
22.56129949,0.36487724,8.783151638,1,0,0,1,1
247.9836488,6.028352517,0.349176517,1,0,0,1,1
102.5966385,26.12175182,0.331214489,1,0,0,1,1
115.1092796,3.167243001,0.721913306,1,0,0,1,1
1.41222093,2.937751862,6.85718605,0,0,0,0,1
1.351488951,0.183303875,5.201449288,0,1,0,1,1
30.3162625,3.880879924,4.626408218,1,0,0,1,1
242.8541352,0.373490553,6.547421239,1,1,0,1,1
110.4189119,0.050367296,5.221428463,1,0,1,1,1
151.9439294,5.171854482,0.202555082,1,0,0,1,1
53.99740371,15.91700601,7.20126893,1,0,0,1,1
8.535789739,15.63528657,4.959082253,1,1,0,1,1
111.1237269,2.249119434,6.609031282,1,1,0,1,1
1.131967917,22.76351114,6.037575498,0,1,0,1,1
34.30038985,0.402199342,5.417452372,1,1,0,1,1
0.368068699,19.33638796,5.643913142,0,0,0,0,1
32.57688831,24.99313915,15.15989861,1,0,0,1,1
188.4045289,5.218236463,2.035297778,1,0,0,1,1
38.65918859,0.972473239,4.044216897,1,1,0,1,1
1.045341897,104.3728041,1.005953968,0,0,0,1,1
245.4886869,3.764130868,1.043810917,1,0,0,1,1
370.696124,1.764533017,1.565399306,1,0,0,1,1
6.062065349,0.085015389,4.932537575,1,0,0,1,1
288.1134301,2.170037292,0.384615231,1,0,0,1,1
54.60276563,0.285174237,10.32216466,1,1,0,1,1
15.00521586,0.017367464,5.442549503,1,1,0,1,1
8.752161597,30.5273898,9.550709524,1,1,0,1,1
9.407455986,61.36023329,0.437207442,1,0,0,1,1
15.77554592,0.380465333,5.348450852,1,0,0,1,1
41.70445213,0.024453395,4.342130576,1,0,0,1,1
141.3439408,0.267930978,1.76908867,1,0,0,1,1
151.385483,2.985461219,12.43225899,1,0,0,1,1
7.801015156,61.88664717,0.291454555,1,0,0,1,1
30.51135028,0.364356778,12.08473392,1,0,0,1,1
0.670098243,2.417616907,6.269988277,0,1,0,1,1
133.2982133,4.604636787,0.519934645,1,0,0,1,1
2.377331131,2.061021951,4.706390361,1,1,0,1,1
8.497389708,2.817248055,4.362823819,1,0,0,1,1
5.266232252,0.35659301,4.949751682,1,0,0,1,1
8.613058766,1.071223643,12.48820275,1,0,0,1,1
2.676710099,1.517470059,5.517524816,1,1,0,1,1
10.65560617,0.041701763,6.335704668,1,0,0,1,1
200.6763294,0.073258921,4.136263961,1,0,0,1,1
16.49809809,1.560606401,10.08845795,1,1,0,1,1
155.7291601,0.790495864,1.380046326,1,0,0,1,1
5.587840607,0.126842962,5.272274523,1,1,0,1,1
120.5454508,0.119154576,2.10918287,1,0,0,1,1
13.97422539,0.132751145,4.568235687,1,1,0,1,1
10.43766958,0.061472354,5.17634673,1,0,0,1,1
119.3244992,20.6888306,1.421102623,1,0,0,1,1
7.627484307,1.547716065,4.585059114,1,0,0,1,1
5.697140466,0.165258885,4.274495727,1,0,0,1,1
0.520856109,1.23203624,8.943368194,0,1,0,1,1
1.447189466,0.699438087,7.000682115,0,0,0,1,1
3.984912245,0.161875602,4.393928631,1,0,0,1,1
108.2545403,0.256643433,1.775658819,1,0,0,1,1
13.73940098,0.433228071,18.06092516,1,0,0,1,1
26.66405816,62.31403145,0.321356801,1,0,0,1,1
1.441840079,0.903822208,6.95946349,0,0,0,1,1
5.415303855,0.27562525,5.293065815,1,0,0,1,1
14.43719112,1.414927337,4.366389432,1,0,0,1,1
17.07385106,8.701283169,4.433319663,1,0,0,1,1
6.8867694,0.262123426,6.295532165,1,0,0,1,1
3.437402227,0.126177988,4.385185169,1,0,0,1,1
171.7843673,1.359743082,0.736974736,1,0,0,1,1
12.88907709,0.859156765,16.21062576,1,0,0,1,1
174.6025222,0.853693604,1.722557213,1,0,0,1,1
16.99298076,4.767696147,6.322511266,1,1,0,1,1
7.09247465,25.92777279,5.596455206,1,0,0,1,1
2.232285216,4.215617895,5.469527135,1,1,0,1,1
11.40007964,70.61904777,4.794785869,1,1,0,1,1
1.946704302,9.575616367,16.02042758,1,0,0,1,1
49.251851,0.773867665,9.216226611,1,1,0,1,1
63.38636789,0.397797953,8.401714254,1,1,0,1,1
3.662011007,3.549092522,5.206606174,1,0,0,1,1
6.530449632,0.556090452,5.032024387,1,0,0,1,1
6.805644192,0.679601394,7.903566835,1,0,0,1,1
1.161322739,19.12684341,8.39006852,0,0,0,0,1
22.62121156,8.213940989,5.255041379,1,0,0,1,1
243.7721252,1.907392936,2.496256749,1,0,0,1,1
102.8914067,0.392966983,0.365806514,1,0,0,1,1
1.024858246,1.043256438,4.525374711,0,0,0,1,1
127.2517672,0.23538741,2.186441354,1,0,0,1,1
23.24835231,0.257245828,7.179144341,1,0,0,1,1
54.78897501,1.319730499,5.618682158,1,0,0,1,1
10.32479057,1.768091819,5.595616466,1,0,0,1,1
10.8300787,0.098005007,15.85556289,1,1,0,1,1
182.7479912,8.02598759,1.6151288,1,0,0,1,1
90.62435803,0.096019301,7.851318503,1,1,0,1,1
1.148163877,14.65853591,7.083909111,0,0,0,1,1
284.3355542,10.6883013,5.979339535,1,0,0,0,1
19.60492011,74.00541787,0.878381307,1,0,0,1,1
11.34542772,0.093054671,13.83251109,1,0,0,1,1
1.821431317,8.329952255,4.985695873,0,0,0,1,1
4.884122597,2.752957498,8.702654539,1,1,0,1,1
25.71154626,0.04144088,9.442612984,1,0,0,1,1
164.9691346,0.884197241,1.767552108,1,0,0,1,1
660.1971529,0.701039547,4.148429748,1,0,0,1,1
356.8654616,0.710398262,0.675668821,1,0,0,1,1
212.18489,1.965720647,4.494963454,1,0,0,1,1
6.913520558,1.406963676,5.52069863,1,1,0,1,1
5.310296165,232.5047938,1.246385556,1,0,0,1,1
2.545305661,1.890867413,6.240838242,1,1,0,1,1
17.58427613,2.0525122,11.67532302,1,0,0,1,1
123.0509139,0.944001524,0.847513471,1,0,0,1,1
40.8866553,159.4241025,4.13618229,1,0,0,0,1
151.9417397,0.802261972,1.471006074,1,0,0,1,1
0.434276015,0.362548856,5.44371571,0,0,0,0,1
3.055617047,2.230066215,31.97474698,1,0,0,1,1
2.030689963,6.907308,4.380019153,1,0,0,1,1
12.66237708,56.1553899,1.191095429,1,0,0,1,1
98.02998061,0.014440006,4.550507366,1,0,0,1,1
12.48028797,0.532782003,5.248738061,1,0,0,1,1
2.330624894,0.440063352,7.18719066,1,0,0,1,1
10.82580885,0.106556533,4.782269335,1,1,0,1,1
100.6559127,0.560647595,0.315326319,1,0,0,1,1
135.6371582,3.167289789,1.081324086,1,0,0,1,1
0.78254394,8.984637291,6.411490674,0,1,0,1,1
2.93786698,0.234414184,6.611175468,1,0,0,1,1
62.73180577,0.383067504,10.73669493,1,0,0,1,1
3.340000788,0.589702868,7.315487932,1,0,0,1,1
7.729285995,84.89592739,0.694125567,1,0,0,1,1
12.60868345,1.880583191,4.14956772,1,0,0,1,1
0.127398777,1.15447591,4.011320189,0,1,0,1,1
40.10030268,2.325354364,5.261738596,1,0,0,1,1
146.1716262,18.27106697,0.97728297,1,0,0,1,1
262.9111355,0.16269642,1.080662114,1,0,0,1,1
135.56514,1.810577312,0.439726756,1,0,0,1,1
5.715883506,0.33421861,4.80507995,1,0,0,1,1
8.717982613,81.3431828,0.198241721,1,0,0,1,1
124.2956304,1.670651405,0.703406009,1,0,0,1,1
4.480971221,0.005587322,5.945507031,1,0,0,1,1
3.948074099,0.208425317,7.038852973,1,1,0,1,1
194.3691359,0.415994969,3.010247717,1,0,0,1,1
3.541675478,0.913055454,5.832595611,1,0,0,1,1
12.09025318,0.041677389,4.531535537,1,1,0,1,1
112.0871559,0.298012571,2.339287241,1,0,0,1,1
25.84107163,1.857481297,4.745066769,1,0,0,1,1
1.428929391,1.189084666,6.531508006,0,1,0,1,1
0.947421131,1.965238491,5.035865654,0,1,0,1,1
24.53326159,253.1737116,0.769200523,1,0,0,1,1
11.12370684,6.196008446,19.05956162,1,0,0,1,1
193.3565175,0.096685375,1.511358955,1,0,0,1,1
53.80656726,5.971941274,20.21265874,1,1,0,1,1
34.68465592,1.966116629,5.697094334,1,0,0,1,1
13.63490028,148.900192,8.933147579,1,0,0,0,1
10.04524419,0.683038276,4.996974386,1,0,0,1,1
353.5823046,2.525649701,0.149230414,1,0,0,1,1
17.94162581,1.585643592,8.153996802,1,1,0,1,1
1.7799536,1.02248329,6.196461563,0,0,0,1,1
2.948560397,7.642769221,10.95901121,1,1,0,1,1
39.27290042,5.11204704,4.042118831,1,0,0,1,1
396.3829169,1.48219289,0.105948223,1,0,0,1,1
17.90129579,80.8257544,0.896491185,1,0,0,1,1
250.5152267,0.140409272,1.312933977,1,0,0,1,1
129.6022269,0.178916439,5.297682876,1,0,0,1,1
94.0251111,8.761084297,4.195748988,1,1,0,1,1
5.251362039,150.9929223,4.63716848,1,1,0,1,1
1.701060697,2.384781674,10.08885132,0,1,0,1,1
340.2971063,49.27561905,0.287807764,1,0,0,1,1
2.036821823,0.441325363,4.088310626,1,1,0,1,1
184.3836593,0.404146233,0.813538354,1,0,0,1,1
0.039374014,0.291767698,4.055618704,0,1,0,1,1
77.77113401,0.057858224,4.389452505,1,1,0,1,1
4.455114337,13.00017992,17.89365194,1,1,0,1,1
114.9324323,1.434374754,0.532114284,1,0,0,1,1
1.143699149,1.973459824,6.916830025,0,1,0,1,1
29.13186169,61.95434452,1.275696178,1,0,0,1,1
1.600311639,0.245355958,9.293196886,0,0,0,1,1
8.451714969,5.976160821,4.612441735,1,0,0,1,1
265.3852751,16.33979342,2.627057562,1,0,0,1,1
5.617456585,0.051557114,4.459746012,1,0,0,1,1
15.65045671,1.607208943,5.23261881,1,0,0,1,1
109.102748,0.050819884,14.64984723,1,0,0,1,1
0.884246761,0.606523389,5.896327785,0,0,0,1,1
91.26930705,1.051993085,20.57106539,1,1,0,1,1
20.130576,14.22207489,7.937213198,1,1,0,1,1
6.86259056,39.87568156,4.193046862,1,1,0,1,1
7.775715812,5.398356968,4.183861963,1,0,0,1,1
50.98430123,0.057176501,4.263514018,1,0,0,1,1
17.33581737,0.911230437,4.3521262,1,0,0,1,1
19.62550764,1.152892908,4.217833966,1,1,0,1,1
0.407836742,1.263419163,8.020720764,0,0,0,1,1
110.1754799,5.422672943,0.676631572,1,0,0,1,1
15.31296638,0.040535827,32.22983631,1,0,0,1,1
20.76857536,46.95096988,4.515985844,1,1,0,1,1
106.8619688,0.550756479,0.622204092,1,0,0,1,1
2.041806141,0.152599599,4.560263954,1,0,0,1,1
190.6289658,1.95678548,1.115487523,1,0,0,1,1
7.050225071,6.660041203,7.784375977,1,0,0,1,1
284.4945135,3.178171898,0.535831697,1,0,0,1,1
1.448563569,0.15553594,4.409304818,0,1,0,1,1
1.222865757,1.052548965,9.518015126,0,0,0,1,1
94.21927631,3.421426082,7.810730181,1,1,0,1,1
34.04027821,0.084623638,5.405237527,1,0,0,1,1
7.730563416,6.383461319,5.773718665,1,0,0,1,1
110.9674959,1.068727296,0.37097451,1,0,0,1,1
86.17958942,1.028431795,17.56199773,1,0,0,1,1
2.82014423,0.200150151,4.513423556,1,1,0,1,1
965.2007856,0.327442791,0.576324447,1,0,0,1,1
78.49811333,0.519080911,4.057620484,1,1,0,1,1
7.755644168,0.875930315,8.539605551,1,0,0,1,1
146.9289006,0.623785161,0.809599629,1,0,0,1,1
60.72942712,2.985146541,6.019718046,1,0,0,1,1
1.854784209,0.169814784,5.94983698,0,0,0,0,1
36.51371276,6.503229008,14.86627757,1,1,0,1,1
23.26954222,0.412843865,11.49950259,1,0,0,1,1
4.90078421,71.0391564,0.882488556,1,0,0,1,1
3.862103405,1.350151609,4.770435252,1,0,0,1,1
0.862379314,0.997244589,5.716156299,0,0,0,1,1
6.13239084,0.707776573,4.722572141,1,0,0,1,1
26.17080747,5.326274331,4.5433797,1,0,0,1,1
193.1886802,0.571112727,2.786466984,1,0,0,1,1
299.3360306,2.535681962,0.144920517,1,0,0,1,1
1.23658072,66.42656809,0.214279923,0,1,0,1,1
3.210592764,4.398434384,25.11223146,1,0,0,1,1
0.479173917,1.522588063,15.03816889,0,0,0,1,1
456.5368308,0.461574771,1.085478113,1,0,0,1,1
6.799345705,0.471618808,4.930921334,1,1,0,1,1
11.8457187,0.795150207,5.090573215,1,0,0,1,1
7.056866324,0.283040776,4.884704596,1,0,0,1,1
120.5705875,0.601152097,0.828791908,1,0,0,1,1
21.34486935,0.251596914,4.087597281,1,1,0,1,1
394.5857445,0.893556122,4.35852954,1,0,0,1,1
14.21186013,1.331420755,15.2685616,1,0,0,1,1
2.429341887,0.469157685,6.327253221,1,1,0,1,1
126.1807329,6.89953721,0.146994804,1,0,0,1,1
5.127545607,0.76311647,5.665059453,1,1,0,1,1
185.7231726,0.633208974,4.525953237,1,0,0,1,1
77.46366514,0.604204596,4.777915539,1,1,0,1,1
5.313087782,18.76488022,5.145700494,1,0,0,1,1
24.19668492,2.849696129,4.595041113,1,0,0,1,1
19.75650632,2.77733577,7.472026457,1,1,0,1,1
95.8739688,0.094130709,4.183912471,1,1,0,1,1
118.3158351,0.22284761,0.043758255,1,0,0,1,1
12.64372374,0.492946422,6.11323533,1,1,0,1,1
10.41850176,4.938063106,5.948581063,1,0,0,1,1
162.2438581,8.40795829,1.242513069,1,0,0,1,1
250.8422027,14.27933825,0.487868208,1,0,0,1,1
3.112526729,10.69806012,6.792808165,1,0,0,1,1
12.15900161,1.154192439,4.135277018,1,0,0,1,1
7.094241053,1.681898396,7.108955222,1,0,0,1,1
52.59169394,2.427050176,6.233146739,1,0,0,1,1
11.60676655,0.418715599,4.649233859,1,0,0,1,1
131.1440846,5.712112931,0.160772419,1,0,0,1,1
15.65973519,0.395057051,9.920390501,1,1,0,1,1
27.74207803,16.18347168,4.033474315,1,0,0,1,1
23.20161294,5.967119679,4.141726702,1,1,0,1,1
1.259062676,1.589513337,5.598750023,0,0,0,1,1
10.59429874,0.166012657,4.431143526,1,0,0,1,1
118.5993841,0.341266049,2.582793645,1,0,0,1,1
101.8072033,0.683796131,1.1084979,1,0,0,1,1
28.84565217,0.529732737,13.37822342,1,1,0,1,1
1.87792322,25.34364611,7.85363933,0,0,0,1,1
3.821082026,0.249614942,17.355399,1,0,0,1,1
11.81475579,2.194726225,9.792580189,1,0,0,1,1
9.773399498,20.12808641,4.14043956,1,1,0,1,1
2.010894521,0.824329987,4.226053971,1,0,0,1,1
136.6495381,36.11776931,3.159819201,1,0,0,1,1
27.02161264,0.34236201,6.274776564,1,0,0,1,1
43.64931865,0.024555317,4.114002986,1,0,0,1,1
17.4437226,0.088169027,5.702267161,1,0,0,1,1
27.93876987,2.123656307,4.402701162,1,0,0,1,1
33.5701366,1.694188041,15.20780707,1,0,0,1,1
2.647187955,1.578090768,12.64455471,1,0,0,1,1
17.48463156,0.262995458,4.321642437,1,0,0,1,1
4.888104359,2.585090012,5.196157413,1,0,0,1,1
5.13491625,0.388229272,8.994440986,1,0,0,1,1
521.424992,0.306265065,26.25834046,1,0,0,1,1
50.30173827,0.247029216,6.567680827,1,1,0,1,1
16.40764761,0.705341405,4.362179983,1,0,0,1,1
101.7813489,0.534577594,0.811688457,1,0,0,1,1
2.069880607,0.169637834,4.462386835,1,0,0,1,1
8.928750614,1.935345885,8.444101468,1,0,0,1,1
105.7570514,2.102218403,0.526099522,1,0,0,1,1
2.281159734,3.412117604,4.589128173,1,1,0,1,1
4.378161202,10.20606335,7.331088354,1,1,0,1,1
5.067132767,68.17546087,1.310143622,1,0,0,1,1
124.9680637,19.01659372,0.398662341,1,0,0,1,1
102.0274207,1.463668093,0.695173699,1,0,0,1,1
263.0906475,0.058394732,1.179157017,1,0,0,1,1
22.46955782,2.107959603,6.361471894,1,0,0,1,1
38.45048365,2.257192356,5.587301309,1,0,0,1,1
3.867464057,236.9347565,6.21186031,1,1,0,1,1
0.485417384,0.022504699,11.22114079,0,0,0,1,1
16.86720668,22.52322524,4.787456374,1,0,0,1,1
114.2893373,0.306078334,6.979885954,1,0,0,1,1
18.5440852,0.062618808,10.51692496,1,1,0,1,1
9.713191762,0.854153987,10.19773265,1,0,0,1,1
41.5446363,0.941730477,19.8670334,1,0,0,1,1
107.141612,0.463323509,0.159542405,1,0,0,1,1
6.728408414,0.487023508,5.168503591,1,0,0,1,1
5.627424791,1.096228228,4.740755852,1,1,0,1,1
25.0486284,2.749863738,4.559481565,1,0,0,1,1
127.7193843,6.453412352,0.096559273,1,0,0,1,1
90.24775794,91.04097346,4.937060983,1,1,0,0,1
293.5840231,0.52434056,2.106551338,1,0,0,1,1
0.873915877,40.13059153,7.934946905,0,0,0,1,1
210.7489414,0.116659158,0.823058657,1,0,0,1,1
42.66975486,0.548714086,4.261180025,1,0,0,1,1
18.78670481,0.408445491,5.797768262,1,1,0,1,1
45.7190741,2.363025975,6.773943718,1,0,0,1,1
141.5738627,0.331693242,4.255875124,1,0,0,0,1
213.7351572,3.326450514,4.727245834,1,1,0,1,1
10.02861015,0.424650152,6.244159327,1,0,0,1,1
1.943335085,4.338409444,4.124293801,1,1,0,1,1
11.28525939,1.225653061,4.296498786,1,0,0,1,1
24.53810303,75.44337504,3.754880257,1,0,0,1,1
1.766410634,1.866647786,8.374820759,0,1,0,1,1
132.2702497,0.610138234,6.168164355,1,0,0,1,1
35.18384778,0.380069785,8.55214622,1,1,0,1,1
124.3745074,0.188978322,1.616855629,1,0,0,1,1
16.70293481,61.5429313,0.476773572,1,0,0,1,1
105.8396749,6.830276763,3.008976511,1,0,0,1,1
6.850217692,54.80383361,0.390790691,1,0,0,1,1
71.58955599,2.782373878,4.776996821,1,1,0,1,1
112.1342175,2.740020788,5.369541179,1,0,0,1,1
150.347012,0.253560034,1.233853154,1,0,0,1,1
1.943587988,13.44649297,4.453663676,1,1,0,1,1
3.027809555,0.869521737,8.95648529,1,1,0,1,1
1.721382476,0.085390606,8.736287055,0,1,0,1,1
2.581971272,411.4677042,4.25959018,1,1,0,0,1
17.86458094,0.139063802,4.121351437,1,0,0,1,1
13.22759936,1.224548379,5.475371418,1,0,0,1,1
160.6825218,0.135339155,3.910197462,1,0,0,1,1
4.071299943,0.18360898,4.974494793,1,0,0,1,1
23.95852459,0.226602211,4.860111777,1,1,0,1,1
10.63060376,61.59768052,0.305914868,1,0,0,1,1
2.30964741,0.781685513,4.163161241,1,1,0,1,1
26.04349427,17.91070181,6.054722114,1,1,0,1,1
2.541359539,0.586081086,5.324283823,1,0,0,1,1
112.4599602,0.148709281,3.839233827,1,0,0,1,1
256.5977154,3.955622583,0.458228122,1,0,0,1,1
238.4547115,0.024655934,5.885157595,1,0,0,0,1
57.53906694,0.103415007,6.717320954,1,0,0,1,1
115.6083878,0.750628023,0.437445205,1,0,0,1,1
26.00341445,0.274081917,5.545124207,1,0,0,1,1
23.33684141,1.051745181,5.298941392,1,1,0,1,1
2.615327221,0.104431248,4.703457241,1,1,0,1,1
184.4485312,0.766706641,0.76171998,1,0,0,1,1
29.4944255,1.758824318,4.043060706,1,0,0,1,1
97.40075752,0.580381178,6.554732689,1,1,0,1,1
11.9302793,1.66076992,5.624664676,1,0,0,1,1
6.667764159,0.294502217,4.972517789,1,1,0,1,1
2.492577425,0.101220229,7.009607116,1,0,0,1,1
126.2759508,0.25333009,0.427004611,1,0,0,1,1
110.4368314,0.030097051,0.934218461,1,0,0,1,1
45.05678928,46.58607498,4.972083196,1,0,0,1,1
111.4813976,0.668578769,8.543801959,1,1,0,1,1
34.3798218,0.907151071,4.080971029,1,0,0,1,1
7.18744048,5.863933928,5.010419235,1,0,0,1,1
1.035071311,1.334360061,6.222839565,0,1,0,1,1
2.706707961,11.91436076,5.482344743,1,1,0,1,1
122.4059167,1.955894202,0.536536059,1,0,0,1,1
87.04305257,1.073416452,9.047014807,1,0,0,1,1
12.68307719,18.80827217,6.671868802,1,0,0,1,1
11.62656054,77.14231456,0.836213655,1,0,0,1,1
8.706069975,234.5487029,0.46330178,1,0,0,1,1
8.047387915,0.035704477,4.854190564,1,0,0,1,1
2.264330546,5.037650731,11.12777004,1,0,0,1,1
2.476867912,4.169168702,8.478309059,1,1,0,1,1
506.6985617,0.086180853,1.48876581,1,0,0,1,1
177.6278749,14.36380812,0.818867097,1,0,0,1,1
6.078498021,2.875604315,10.53912972,1,0,0,1,1
106.3179582,0.754672202,1.131910248,1,0,0,1,1
126.2103402,0.069776485,7.994016415,1,1,0,1,1
4.911452721,7.823549305,6.202117425,1,1,0,1,1
8.380451466,3.079908164,4.113678863,1,0,0,1,1
3.291385092,1.041694734,5.269400361,1,0,0,1,1
130.3470428,0.423151688,0.156389731,1,0,0,1,1
103.7457559,0.245031042,11.0273986,1,0,0,0,1
7.847201284,82.9981612,0.274673587,1,0,0,1,1
169.1353816,146.7191592,1.209079488,1,0,0,1,1
100.5612998,2.386870184,1.328478078,1,0,0,1,1
5.975061432,0.619180776,6.481878247,1,1,0,1,1
17.20573344,0.724925948,8.577717656,1,1,0,1,1
8.858700456,0.164575065,6.8448051,1,0,0,1,1
2.685662728,1.073386611,4.152442997,1,1,0,1,1
48.5550213,2.245983317,5.957251816,1,0,0,1,1
121.3327859,2.689499287,5.775455459,1,0,0,1,1
15.34712794,3.02449662,9.736625124,1,0,0,1,1
111.8187522,1.670506299,2.328246225,1,0,0,1,1
3.934100207,0.065349173,4.906427472,1,0,0,1,1
12.11434359,3.80580038,6.210891448,1,0,0,1,1
196.4710227,0.657458837,0.705635253,1,0,0,1,1
21.01117721,0.134120642,5.338014273,1,0,0,1,1
6.026713568,0.946897525,5.320817205,1,0,0,1,1
3.762188387,0.506784163,8.192123163,1,0,0,1,1
105.2488183,203.3723156,0.309920557,1,1,0,1,1
104.8766446,0.009036711,1.408411047,1,0,0,1,1
229.291339,0.368065211,0.851786653,1,0,0,1,1
3.669790984,53.46226439,4.516689575,1,0,0,1,1
4.686223944,0.44681967,5.075490997,1,1,0,1,1
9.392068017,1.376451222,6.836740425,1,0,0,1,1
22.17748299,52.98511167,19.20923084,1,0,0,1,1
148.3689709,1.542289098,1.292210045,1,0,0,1,1
17.6525936,0.042516372,24.42829657,1,1,0,1,1
1.065348015,0.825151919,4.495529019,0,0,0,0,1
145.4011655,109.6927382,1.706951747,1,0,0,1,1
129.85791,2.785119206,1.218912897,1,0,0,1,1
13.51217076,1.91329571,4.11732946,1,0,0,1,1
2.382076099,10.37417251,4.641190641,1,1,0,1,1
9.424553754,5.067107538,5.870444679,1,0,0,1,1
322.8360401,0.366556171,1.369993169,1,0,0,1,1
102.4134915,2.435827216,0.375530417,1,0,0,1,1
168.6829937,4.41009472,1.371909025,1,0,0,1,1
100.9080079,1.441771245,4.196340051,1,0,0,1,1
367.6179904,0.541684445,0.86853465,1,0,0,1,1
7.360639531,1.645554647,7.583977839,1,1,0,1,1
122.2713021,1.109316553,2.011414353,1,0,0,1,1
24.51029356,0.403356555,11.25860789,1,0,0,1,1
0.841369006,0.307030432,11.03286448,0,1,0,1,1
308.5489601,1.865342774,5.453860158,1,0,0,0,1
0.497171767,0.218514443,16.29209971,0,0,0,1,1
52.86291848,0.525672881,5.70239227,1,1,0,1,1
107.5091623,0.815099529,4.707402358,1,0,0,1,1
208.3771396,0.341452057,0.252754145,1,0,0,1,1
5.987309051,2.35832586,4.364120385,1,0,0,1,1
0.739474691,2.963783026,6.542443664,0,0,0,0,1
7.937410496,0.077938567,5.854889867,1,1,0,1,1
6.877405582,1.868334163,6.87076492,1,0,0,1,1
0.584600373,2.360043151,7.883189781,0,1,0,1,1
0.849810594,1.119391951,4.348978094,0,0,0,1,1
45.20908388,0.469749466,4.524784451,1,0,0,1,1
31.29674457,1.653011805,5.559559593,1,0,0,1,1
0.216549196,0.52149836,5.517268157,0,0,0,0,1
16.63871201,60.09111676,5.980453504,1,0,0,1,1
10.7820366,0.51164125,8.937465082,1,0,0,1,1
175.3176339,0.968989068,0.865781751,1,0,0,1,1
32.75138287,0.449187112,10.53977786,1,0,0,1,1
5.79113026,0.06559355,5.767487303,1,0,0,1,1
123.8181632,0.366448896,9.987593975,1,0,0,0,1
101.1054071,0.875881168,5.540116487,1,1,0,1,1
50.02893064,0.326412445,6.969357114,1,0,0,1,1
3.221812854,1.87354801,4.051124087,1,0,0,1,1
0.647745678,0.170096771,6.158009513,0,1,0,1,1
121.1860024,0.084623737,4.047583976,1,0,0,1,1
91.63271646,0.561832984,4.878372541,1,1,0,1,1
179.2876728,22.17600693,1.623581558,1,0,0,1,1
1.391835364,0.317356397,4.867858689,0,1,0,1,1
51.58220728,1.105604981,4.907623365,1,0,0,1,1
132.0959711,1.13645278,1.795595817,1,0,0,1,1
4.078895893,0.868822259,4.266835948,1,0,0,1,1
392.5793345,4.669884979,2.702902295,1,0,0,1,1
267.3445937,2.549068961,2.245122694,1,0,0,1,1
557.9367052,0.596747042,0.888030616,1,0,0,1,1
2.314465783,164.5924606,0.95236342,1,0,0,1,1
5.69340365,1.999916559,6.866450214,1,0,0,1,1
7.073037103,2.004681926,5.773086277,1,0,0,1,1
298.8016079,89.79787321,4.812397054,1,0,1,1,1
2.627940541,0.12754056,8.15256441,1,0,0,1,1
126.9061544,0.098388688,0.982568609,1,0,0,1,1
39.96975804,0.680837911,4.221412474,1,0,0,1,1
19.8428668,6.451034718,4.016310758,1,0,0,1,1
0.804626958,1.039904397,5.456227268,0,0,0,1,1
10.54870172,0.252314916,4.179419471,1,0,0,1,1
0.211100785,0.837597946,18.29750862,0,1,0,1,1
1.443175009,5.18494701,5.437486785,0,0,0,0,1
3.519193833,5.138124494,7.091952485,1,0,0,1,1
27.32509024,9.646984319,8.166549435,1,0,0,1,1
24.20505178,0.203723938,4.886543976,1,1,0,1,1
6.666240779,2.928671008,6.777759181,1,0,0,1,1
2.34356257,0.039684905,4.363510964,1,0,0,1,1
107.1094575,4.191268437,0.508798824,1,0,0,1,1
127.3828135,2.048569187,0.810153476,1,0,0,1,1
35.13615633,1.544478128,9.422407808,1,0,0,1,1
1.844185539,0.379873383,10.74040583,0,1,0,1,1
5.699816367,0.912749302,7.83847497,1,0,0,1,1
1.917204125,9.395634767,4.809697339,1,0,0,1,1
4.799513675,7.414676963,12.13235728,1,1,0,1,1
117.659557,25.79470805,0.419298997,1,0,0,1,1
8.513275862,6.987686598,5.71836953,1,0,0,1,1
4.128835786,3.067197323,4.543825999,1,0,0,1,1
9.079916919,0.220916798,5.197631786,1,0,0,1,1
6.983360382,13.08395556,21.73559257,1,0,0,1,1
11.15129852,2.970943993,14.03843201,1,0,0,1,1
166.607698,3.996423236,0.335943313,1,0,0,1,1
19.17950429,0.043052578,4.136909689,1,0,0,1,1
1.184160751,43.09512297,8.570786111,0,0,0,0,1
4.466640144,0.074852079,7.305840206,1,0,0,1,1
32.55249735,137.1197392,1.424684718,1,0,0,1,1
121.852538,1.928644401,1.062810945,1,0,0,1,1
34.38900289,4.371996551,4.768496544,1,0,0,1,1
338.6958946,16.26087348,0.65436289,1,0,0,1,1
1.867953137,0.509573993,10.03571488,0,1,0,1,1
8.261869426,0.281420875,5.852918129,1,0,0,1,1
7.505466081,1.32273366,4.079093587,1,0,0,1,1
17.45877574,1.013152613,11.39614487,1,1,0,1,1
711.5302013,2.885396233,0.452890758,1,0,0,1,1
2.818147522,1.064961285,9.608882131,1,0,0,1,1
160.8081215,1.070797451,0.484928408,1,0,0,1,1
41.29183901,0.122235258,4.365207242,1,0,0,1,1
12.82685114,24.47002535,5.005838664,1,0,0,1,1
